Customer_ID,Churn_Probability,Dataset_x,Predicted_Revenue,Dataset_y,Cluster,Cluster_Name
13211,0.0063147657,Train,142.01,Train,3,At-Risk Low Engagement Customers
12779,3.877527e-05,Train,4075.31,Train,2,High-Value Growth Customers
10224,0.9921983,Train,677.98,Train,1,High-Revenue Enterprise Customers
10923,0.00069545343,Train,103.395,Train,0,Mid-Tier Active Customers
13396,0.94389814,Train,2412.025,Train,1,High-Revenue Enterprise Customers
12759,0.00012208073,Train,10562.965,Train,2,High-Value Growth Customers
10506,0.00041286755,Train,8798.83,Train,1,High-Revenue Enterprise Customers
12833,0.0020118216,Train,2161.64,Train,3,At-Risk Low Engagement Customers
12025,0.0020034744,Train,1544.49,Train,3,At-Risk Low Engagement Customers
11055,6.24612e-05,Train,13725.575,Train,2,High-Value Growth Customers
11021,0.00013427141,Train,68.64,Train,0,Mid-Tier Active Customers
12298,6.3006075e-05,Train,22932.78,Train,2,High-Value Growth Customers
11784,0.00015102826,Train,23169.12,Train,2,High-Value Growth Customers
13594,6.0252307e-05,Train,18728.015,Train,2,High-Value Growth Customers
14079,0.00019384388,Train,28817.815,Train,2,High-Value Growth Customers
12881,6.705521e-05,Train,29010.41,Train,2,High-Value Growth Customers
10350,0.004359473,Train,4552.14,Train,2,High-Value Growth Customers
13413,0.9982736,Train,7.26,Train,3,At-Risk Low Engagement Customers
13159,0.0020704977,Train,2.05,Train,0,Mid-Tier Active Customers
14586,0.00029458365,Train,9.205,Test,0,Mid-Tier Active Customers
12336,0.005486503,Train,0.015,Test,0,Mid-Tier Active Customers
13339,0.00015006274,Train,15279.585,Train,2,High-Value Growth Customers
11083,0.00013367597,Train,1409.1,Train,0,Mid-Tier Active Customers
10093,0.0053703776,Train,917.375,Train,3,At-Risk Low Engagement Customers
11190,0.9882096,Train,181.195,Train,0,Mid-Tier Active Customers
10208,0.00012132177,Train,206.115,Train,0,Mid-Tier Active Customers
14336,7.991734e-05,Train,15139.405,Train,2,High-Value Growth Customers
12136,0.99037486,Train,26.665,Train,3,At-Risk Low Engagement Customers
12468,0.0001719366,Train,537.54,Test,0,Mid-Tier Active Customers
12468,0.0001719366,Train,537.54,Test,0,Mid-Tier Active Customers
12468,0.0001719366,Train,537.54,Test,0,Mid-Tier Active Customers
12468,0.0001719366,Train,537.54,Test,0,Mid-Tier Active Customers
10600,7.785967e-05,Train,11864.875,Train,1,High-Revenue Enterprise Customers
12678,7.82042e-05,Train,770.355,Train,0,Mid-Tier Active Customers
11579,0.998016,Train,73.995,Train,0,Mid-Tier Active Customers
14700,0.0023879374,Train,1405.03,Train,0,Mid-Tier Active Customers
12806,0.00013601247,Train,195.765,Train,2,High-Value Growth Customers
10597,0.00019960615,Train,162.755,Train,0,Mid-Tier Active Customers
12071,5.9399637e-05,Train,1959.565,Test,0,Mid-Tier Active Customers
14798,0.00015658127,Train,3230.31,Train,3,At-Risk Low Engagement Customers
12247,2.4878744e-05,Train,2096.865,Test,2,High-Value Growth Customers
10709,0.00029301504,Train,2932.8,Train,3,At-Risk Low Engagement Customers
12250,0.9985739,Train,52.665,Test,3,At-Risk Low Engagement Customers
12004,0.0001632275,Train,13814.43,Train,1,High-Revenue Enterprise Customers
13895,0.00089063525,Train,9012.14,Train,1,High-Revenue Enterprise Customers
10274,0.00018773996,Train,6.05,Train,0,Mid-Tier Active Customers
14318,6.583601e-05,Train,14452.115,Train,1,High-Revenue Enterprise Customers
10816,0.0003019578,Train,4593.53,Train,1,High-Revenue Enterprise Customers
10831,5.9880163e-05,Train,2421.805,Train,0,Mid-Tier Active Customers
12712,0.00049117306,Train,15373.05,Train,2,High-Value Growth Customers
14112,0.00025755394,Train,8342.225,Train,1,High-Revenue Enterprise Customers
11846,0.00036589528,Train,10466.185,Train,1,High-Revenue Enterprise Customers
11030,0.0015705806,Train,93.855,Train,3,At-Risk Low Engagement Customers
11030,0.0015705806,Train,93.855,Train,3,At-Risk Low Engagement Customers
11030,0.0015705806,Train,93.855,Train,3,At-Risk Low Engagement Customers
11030,0.0015705806,Train,93.855,Train,3,At-Risk Low Engagement Customers
10129,9.6721145e-05,Train,255.465,Train,2,High-Value Growth Customers
12561,0.9952468,Train,10.025,Train,0,Mid-Tier Active Customers
11110,3.4025466e-05,Train,3878.825,Train,2,High-Value Growth Customers
11236,0.0001361077,Train,16874.065,Train,2,High-Value Growth Customers
10639,0.00010990066,Train,9771.275,Train,1,High-Revenue Enterprise Customers
12721,0.0042627295,Train,474.17,Test,3,At-Risk Low Engagement Customers
10518,0.0013212764,Train,1872.595,Train,0,Mid-Tier Active Customers
14484,3.603906e-05,Train,1356.535,Train,2,High-Value Growth Customers
12686,7.020404e-05,Train,8757.79,Train,1,High-Revenue Enterprise Customers
10233,0.00018045008,Train,6013.03,Train,1,High-Revenue Enterprise Customers
13380,0.00023983615,Train,7336.18,Train,1,High-Revenue Enterprise Customers
12392,0.0001530528,Train,13933.805,Train,1,High-Revenue Enterprise Customers
14732,8.190636e-05,Train,9395.25,Train,1,High-Revenue Enterprise Customers
10039,0.0008294161,Train,3332.835,Test,2,High-Value Growth Customers
11681,9.709291e-05,Train,88.92,Train,0,Mid-Tier Active Customers
11085,0.00011243473,Train,8665.91,Test,1,High-Revenue Enterprise Customers
14611,6.47236e-05,Train,1024.82,Test,0,Mid-Tier Active Customers
12270,0.0001316324,Train,9558.12,Train,1,High-Revenue Enterprise Customers
10610,0.010172807,Train,31.08,Train,3,At-Risk Low Engagement Customers
14932,6.0494865e-05,Train,136.45,Train,0,Mid-Tier Active Customers
10220,0.0008351611,Train,2100.265,Train,1,High-Revenue Enterprise Customers
14765,6.125515e-05,Train,2954.42,Train,3,At-Risk Low Engagement Customers
10147,0.97339654,Train,0.01,Train,3,At-Risk Low Engagement Customers
13088,0.99960774,Train,8.16,Train,3,At-Risk Low Engagement Customers
14490,0.01020863,Train,0.0,Train,3,At-Risk Low Engagement Customers
13851,0.00018097303,Train,2446.505,Train,3,At-Risk Low Engagement Customers
10289,0.99906355,Train,248.36,Train,3,At-Risk Low Engagement Customers
12710,5.398431e-05,Train,2124.47,Test,0,Mid-Tier Active Customers
13619,0.0003185211,Train,190.85,Train,3,At-Risk Low Engagement Customers
14285,0.00086614396,Train,7153.405,Train,1,High-Revenue Enterprise Customers
14747,0.0003108315,Train,802.67,Test,3,At-Risk Low Engagement Customers
10885,5.66999e-05,Train,12870.61,Train,2,High-Value Growth Customers
14051,0.9995498,Train,283.11,Train,1,High-Revenue Enterprise Customers
11330,0.009116243,Train,6.16,Test,2,High-Value Growth Customers
11039,0.00029663905,Train,493.845,Train,3,At-Risk Low Engagement Customers
11249,0.996585,Train,123.895,Test,0,Mid-Tier Active Customers
11351,6.4547254e-05,Train,44.46,Test,0,Mid-Tier Active Customers
10148,6.390497e-05,Train,3490.185,Train,3,At-Risk Low Engagement Customers
10806,7.995881e-05,Train,265.875,Train,2,High-Value Growth Customers
10409,0.000312131,Train,20.77,Train,2,High-Value Growth Customers
13096,0.0004718427,Train,12.98,Train,2,High-Value Growth Customers
14382,0.0021882993,Train,4022.52,Train,3,At-Risk Low Engagement Customers
12925,0.00017264133,Train,16.415,Train,2,High-Value Growth Customers
12328,2.8248378e-05,Train,2407.965,Test,2,High-Value Growth Customers
11494,3.6701473e-05,Train,6556.61,Train,1,High-Revenue Enterprise Customers
14606,0.0010564885,Train,355.03,Test,3,At-Risk Low Engagement Customers
11534,0.9980868,Train,800.44,Test,1,High-Revenue Enterprise Customers
10717,0.00012210541,Train,8484.73,Train,1,High-Revenue Enterprise Customers
12282,0.000121772624,Train,14364.87,Train,2,High-Value Growth Customers
11142,0.9995214,Train,334.98,Train,1,High-Revenue Enterprise Customers
14856,0.00014118581,Train,8201.265,Train,1,High-Revenue Enterprise Customers
10429,9.46277e-05,Train,583.31,Train,2,High-Value Growth Customers
14709,0.00013623781,Train,12283.615,Test,2,High-Value Growth Customers
12124,7.654996e-05,Train,2215.615,Train,2,High-Value Growth Customers
14513,0.0003759805,Train,1.095,Train,0,Mid-Tier Active Customers
10100,0.002111392,Train,580.925,Test,0,Mid-Tier Active Customers
12462,0.99878603,Train,74.705,Train,0,Mid-Tier Active Customers
14394,0.00011749079,Train,2369.885,Train,0,Mid-Tier Active Customers
12791,0.00016958902,Train,96.69,Train,0,Mid-Tier Active Customers
12791,0.00016958902,Train,96.69,Train,0,Mid-Tier Active Customers
12791,0.00016958902,Train,96.69,Train,0,Mid-Tier Active Customers
12791,0.00016958902,Train,96.69,Train,0,Mid-Tier Active Customers
14689,5.0920513e-05,Train,5751.98,Train,1,High-Revenue Enterprise Customers
12156,0.0013227062,Train,47.35,Train,0,Mid-Tier Active Customers
10482,9.813234e-05,Train,21648.6,Train,2,High-Value Growth Customers
11586,0.001121114,Train,11.11,Train,0,Mid-Tier Active Customers
11586,0.001121114,Train,11.11,Train,0,Mid-Tier Active Customers
11586,0.001121114,Train,11.11,Test,0,Mid-Tier Active Customers
11586,0.001121114,Train,11.11,Test,0,Mid-Tier Active Customers
13443,8.398074e-05,Train,31029.695,Train,2,High-Value Growth Customers
13863,0.0002563706,Train,6.505,Train,0,Mid-Tier Active Customers
12342,0.00010407678,Train,23979.875,Train,2,High-Value Growth Customers
14839,0.00016907541,Train,7.245,Train,2,High-Value Growth Customers
10316,5.9553346e-05,Train,2357.085,Train,3,At-Risk Low Engagement Customers
12906,0.9980691,Train,14.235,Train,0,Mid-Tier Active Customers
12906,0.9980691,Train,14.235,Train,0,Mid-Tier Active Customers
12906,0.9980691,Train,14.235,Train,0,Mid-Tier Active Customers
12906,0.9980691,Train,14.235,Train,0,Mid-Tier Active Customers
11016,0.00010020112,Train,17776.9,Train,2,High-Value Growth Customers
14841,2.212586e-05,Train,2051.46,Train,0,Mid-Tier Active Customers
13314,6.1195075e-05,Train,11238.035,Train,1,High-Revenue Enterprise Customers
14289,0.00014271177,Train,7635.7,Train,1,High-Revenue Enterprise Customers
11383,0.017101236,Train,13.13,Train,3,At-Risk Low Engagement Customers
12702,0.00054179906,Train,1587.795,Train,3,At-Risk Low Engagement Customers
13866,0.00033943524,Train,2932.865,Train,3,At-Risk Low Engagement Customers
11503,0.9937038,Train,107.18,Train,3,At-Risk Low Engagement Customers
10115,0.00018153645,Train,16443.565,Train,2,High-Value Growth Customers
12832,0.9916094,Train,1.755,Train,3,At-Risk Low Engagement Customers
10524,8.899848e-05,Train,932.15,Test,0,Mid-Tier Active Customers
10251,5.9016995e-05,Train,7915.005,Train,1,High-Revenue Enterprise Customers
13907,0.00011682574,Train,4459.22,Train,1,High-Revenue Enterprise Customers
14968,0.0005991406,Train,378.19,Train,3,At-Risk Low Engagement Customers
11600,8.264283e-05,Train,23765.07,Test,2,High-Value Growth Customers
10065,7.5941905e-05,Train,356.935,Train,0,Mid-Tier Active Customers
13800,8.964138e-05,Train,26111.405,Train,2,High-Value Growth Customers
11077,0.0017985343,Train,535.085,Train,3,At-Risk Low Engagement Customers
11871,0.99532855,Train,0.54,Train,3,At-Risk Low Engagement Customers
14769,0.0001439662,Train,93.32,Train,2,High-Value Growth Customers
12367,6.9039226e-05,Train,1689.335,Train,2,High-Value Growth Customers
10790,0.0026315765,Train,12260.995,Train,1,High-Revenue Enterprise Customers
11989,0.00011436662,Train,6976.88,Test,1,High-Revenue Enterprise Customers
10514,0.00013319706,Train,14185.4,Test,2,High-Value Growth Customers
13502,0.00011004024,Train,4471.755,Train,1,High-Revenue Enterprise Customers
10913,0.0041480516,Train,9514.855,Test,1,High-Revenue Enterprise Customers
11137,0.0014292037,Train,1622.155,Train,3,At-Risk Low Engagement Customers
11092,0.00015755957,Train,15101.71,Train,1,High-Revenue Enterprise Customers
10692,0.00028227805,Train,9878.78,Train,1,High-Revenue Enterprise Customers
12011,8.0193466e-05,Train,20588.295,Train,2,High-Value Growth Customers
10320,0.97966915,Train,644.09,Test,1,High-Revenue Enterprise Customers
12355,0.00024576095,Train,3004.25,Train,3,At-Risk Low Engagement Customers
13273,0.00094337383,Train,269.215,Train,0,Mid-Tier Active Customers
10705,0.0001672598,Train,24305.395,Test,2,High-Value Growth Customers
14335,0.9975662,Train,0.035,Train,0,Mid-Tier Active Customers
14714,8.145716e-05,Train,5275.215,Train,1,High-Revenue Enterprise Customers
14207,4.041053e-05,Train,4674.175,Train,2,High-Value Growth Customers
11516,0.0004623234,Train,15309.92,Test,2,High-Value Growth Customers
11134,1.9344969e-05,Train,2243.185,Train,0,Mid-Tier Active Customers
11147,4.0593455e-05,Train,31.25,Test,0,Mid-Tier Active Customers
12375,0.99451387,Train,248.48,Train,3,At-Risk Low Engagement Customers
13711,7.533595e-05,Train,37.82,Train,0,Mid-Tier Active Customers
13530,0.99944407,Train,75.32,Train,3,At-Risk Low Engagement Customers
14241,0.00028826052,Train,7540.745,Train,1,High-Revenue Enterprise Customers
13144,0.00010134899,Train,17636.695,Train,2,High-Value Growth Customers
13902,0.0018899874,Train,0.015,Train,0,Mid-Tier Active Customers
12242,0.00034529762,Train,25194.73,Train,2,High-Value Growth Customers
11588,5.043189e-05,Train,1164.595,Train,0,Mid-Tier Active Customers
12536,2.5464582e-05,Train,4158.18,Test,0,Mid-Tier Active Customers
10438,0.00055849296,Train,558.65,Train,3,At-Risk Low Engagement Customers
11544,7.720705e-05,Train,4019.21,Train,2,High-Value Growth Customers
11986,0.00022612046,Train,307.55,Train,0,Mid-Tier Active Customers
10530,0.0003497322,Train,1166.085,Test,3,At-Risk Low Engagement Customers
11802,0.9817463,Train,7.2,Train,0,Mid-Tier Active Customers
10240,0.0010232955,Train,988.38,Train,2,High-Value Growth Customers
12395,0.0005003623,Train,5.8,Train,0,Mid-Tier Active Customers
10074,3.6046244e-05,Train,5395.11,Train,2,High-Value Growth Customers
12471,0.9775519,Train,12.65,Train,3,At-Risk Low Engagement Customers
12471,0.9775519,Train,12.65,Train,3,At-Risk Low Engagement Customers
12471,0.9775519,Train,12.65,Train,3,At-Risk Low Engagement Customers
12471,0.9775519,Train,12.65,Train,3,At-Risk Low Engagement Customers
10398,0.00012395463,Train,14149.875,Train,2,High-Value Growth Customers
11407,7.435494e-05,Train,5018.09,Train,1,High-Revenue Enterprise Customers
11185,9.2425624e-05,Train,3347.33,Train,2,High-Value Growth Customers
11185,9.2425624e-05,Train,3347.33,Train,2,High-Value Growth Customers
11185,9.2425624e-05,Train,3342.4,Train,2,High-Value Growth Customers
11185,9.2425624e-05,Train,3342.4,Train,2,High-Value Growth Customers
13574,4.2157262e-05,Train,2558.3,Train,3,At-Risk Low Engagement Customers
14072,6.423802e-05,Train,13492.39,Train,1,High-Revenue Enterprise Customers
14041,0.00012625661,Train,3795.895,Train,3,At-Risk Low Engagement Customers
11528,0.00011571028,Train,3015.915,Train,3,At-Risk Low Engagement Customers
11500,0.0001213228,Train,1083.065,Train,0,Mid-Tier Active Customers
14121,8.140444e-05,Train,2124.92,Train,0,Mid-Tier Active Customers
13916,0.00023759724,Train,763.62,Train,3,At-Risk Low Engagement Customers
13775,4.1918815e-05,Train,507.425,Test,0,Mid-Tier Active Customers
10410,5.4523207e-05,Train,6081.555,Train,1,High-Revenue Enterprise Customers
10250,0.00073447806,Train,1184.85,Train,3,At-Risk Low Engagement Customers
11447,9.959792e-05,Train,29.17,Train,0,Mid-Tier Active Customers
13451,0.00013628589,Train,1268.125,Test,0,Mid-Tier Active Customers
10795,0.0030296894,Train,141.785,Train,2,High-Value Growth Customers
11333,0.0050616143,Train,461.305,Train,3,At-Risk Low Engagement Customers
13425,0.00011706281,Train,25470.08,Train,2,High-Value Growth Customers
10069,0.00014249326,Train,27072.815,Train,2,High-Value Growth Customers
14252,7.9721955e-05,Train,23701.015,Train,2,High-Value Growth Customers
10848,4.2388456e-05,Train,2656.96,Train,0,Mid-Tier Active Customers
14749,4.829795e-05,Train,5846.675,Train,1,High-Revenue Enterprise Customers
13592,0.00028001363,Train,1933.09,Test,3,At-Risk Low Engagement Customers
10788,0.000312578,Train,1497.81,Train,3,At-Risk Low Engagement Customers
14358,0.9998846,Train,3.4,Train,3,At-Risk Low Engagement Customers
13074,0.000691703,Train,15094.815,Train,1,High-Revenue Enterprise Customers
13074,0.000691703,Train,15094.815,Train,1,High-Revenue Enterprise Customers
13074,0.000691703,Train,15114.125,Test,1,High-Revenue Enterprise Customers
13074,0.000691703,Train,15114.125,Test,1,High-Revenue Enterprise Customers
12888,4.0541654e-05,Train,1700.165,Train,0,Mid-Tier Active Customers
12113,6.088999e-05,Train,314.025,Train,2,High-Value Growth Customers
12515,0.0014128919,Train,193.03,Test,2,High-Value Growth Customers
13245,5.7845937e-05,Train,4276.01,Train,2,High-Value Growth Customers
11033,7.51552e-05,Train,2649.4,Train,3,At-Risk Low Engagement Customers
14864,0.0002072735,Train,331.715,Train,0,Mid-Tier Active Customers
10106,8.320442e-05,Train,9294.74,Train,1,High-Revenue Enterprise Customers
10948,0.00011225787,Train,3190.515,Train,0,Mid-Tier Active Customers
13705,0.000112069305,Train,26521.215,Train,2,High-Value Growth Customers
14047,0.98840314,Train,812.205,Train,2,High-Value Growth Customers
12542,8.986913e-05,Train,2888.23,Train,3,At-Risk Low Engagement Customers
12316,4.2110692e-05,Train,565.725,Train,2,High-Value Growth Customers
12316,4.2110692e-05,Train,565.725,Train,2,High-Value Growth Customers
12316,4.2110692e-05,Train,565.725,Train,2,High-Value Growth Customers
12316,4.2110692e-05,Train,565.725,Train,2,High-Value Growth Customers
12548,9.857802e-05,Train,24255.69,Test,2,High-Value Growth Customers
13428,0.00022005301,Train,6.885,Test,0,Mid-Tier Active Customers
11521,2.6014106e-05,Train,2103.75,Train,2,High-Value Growth Customers
10983,0.9861113,Train,388.315,Test,1,High-Revenue Enterprise Customers
13923,0.00046252925,Train,1203.99,Train,3,At-Risk Low Engagement Customers
13238,2.3812885e-05,Train,2283.415,Train,2,High-Value Growth Customers
10231,0.000267604,Train,20252.185,Train,2,High-Value Growth Customers
12371,9.2582115e-05,Train,2418.15,Train,3,At-Risk Low Engagement Customers
10042,0.0002955367,Train,5846.71,Train,1,High-Revenue Enterprise Customers
10545,8.193691e-05,Train,32578.95,Train,2,High-Value Growth Customers
11111,5.7953494e-05,Train,26560.4,Train,2,High-Value Growth Customers
10440,9.977663e-05,Train,6773.83,Train,1,High-Revenue Enterprise Customers
12672,0.99600166,Train,16.56,Train,3,At-Risk Low Engagement Customers
12672,0.99600166,Train,16.56,Train,3,At-Risk Low Engagement Customers
12672,0.99600166,Train,16.56,Test,3,At-Risk Low Engagement Customers
12672,0.99600166,Train,16.56,Test,3,At-Risk Low Engagement Customers
14045,0.035206795,Train,1393.01,Train,3,At-Risk Low Engagement Customers
10075,0.00028945407,Train,237.365,Train,2,High-Value Growth Customers
10341,0.00014115768,Train,22731.035,Test,2,High-Value Growth Customers
11819,0.00011679766,Train,2274.12,Train,3,At-Risk Low Engagement Customers
11366,0.0012741133,Train,2228.71,Train,1,High-Revenue Enterprise Customers
12037,5.8780646e-05,Train,5641.5,Train,1,High-Revenue Enterprise Customers
11154,8.384503e-05,Train,14135.325,Train,2,High-Value Growth Customers
14602,7.062694e-05,Train,1756.265,Train,0,Mid-Tier Active Customers
14048,0.00016540971,Train,15758.92,Train,2,High-Value Growth Customers
10175,8.3534425e-05,Train,1590.395,Train,2,High-Value Growth Customers
14745,0.0001523722,Train,14613.44,Train,2,High-Value Growth Customers
13853,0.9987942,Train,156.72,Train,3,At-Risk Low Engagement Customers
10878,0.0031495881,Train,133.04,Train,3,At-Risk Low Engagement Customers
11717,0.9972488,Train,1.17,Test,3,At-Risk Low Engagement Customers
14364,9.94677e-05,Train,961.82,Train,0,Mid-Tier Active Customers
14788,0.00031261402,Train,11065.955,Train,1,High-Revenue Enterprise Customers
10054,0.00031053767,Train,12996.57,Train,1,High-Revenue Enterprise Customers
14717,0.00016741137,Train,776.355,Train,0,Mid-Tier Active Customers
14668,0.0049570845,Train,8.4,Train,3,At-Risk Low Engagement Customers
10570,0.99979216,Train,18.455,Train,3,At-Risk Low Engagement Customers
13015,0.0002360217,Train,17147.155,Train,2,High-Value Growth Customers
12498,0.00134222,Train,4838.45,Train,2,High-Value Growth Customers
14687,0.00043582433,Train,14.14,Train,2,High-Value Growth Customers
12035,0.00011193996,Train,16324.125,Train,2,High-Value Growth Customers
13985,0.9996439,Train,52.6,Train,3,At-Risk Low Engagement Customers
11888,5.9964044e-05,Train,5440.59,Train,2,High-Value Growth Customers
11240,7.81907e-05,Train,1029.69,Test,2,High-Value Growth Customers
11970,0.9997888,Train,7.02,Train,3,At-Risk Low Engagement Customers
14465,4.718206e-05,Train,777.905,Test,2,High-Value Growth Customers
14362,0.9978927,Train,177.695,Test,3,At-Risk Low Engagement Customers
11000,7.078904e-05,Train,12193.755,Train,2,High-Value Growth Customers
12962,0.0004863212,Train,6.385,Train,0,Mid-Tier Active Customers
13549,5.271749e-05,Train,56.625,Train,2,High-Value Growth Customers
13978,8.481468e-05,Train,400.98,Train,2,High-Value Growth Customers
12674,0.99937683,Train,488.095,Train,3,At-Risk Low Engagement Customers
12106,0.00011581239,Train,7928.635,Test,1,High-Revenue Enterprise Customers
10648,0.00011335397,Train,2693.58,Train,3,At-Risk Low Engagement Customers
10009,0.00019556933,Train,213.635,Train,2,High-Value Growth Customers
14135,0.00020267889,Train,1998.405,Train,3,At-Risk Low Engagement Customers
14498,8.9946036e-05,Train,2074.535,Train,3,At-Risk Low Engagement Customers
13679,8.964556e-05,Train,12783.855,Train,2,High-Value Growth Customers
11060,7.598478e-05,Train,1779.52,Train,0,Mid-Tier Active Customers
11060,7.598478e-05,Train,1779.52,Train,0,Mid-Tier Active Customers
11060,7.598478e-05,Train,1779.52,Train,0,Mid-Tier Active Customers
11060,7.598478e-05,Train,1779.52,Train,0,Mid-Tier Active Customers
13357,0.00015872609,Train,1184.785,Train,0,Mid-Tier Active Customers
13374,5.64338e-05,Train,17304.045,Train,2,High-Value Growth Customers
11553,0.012927261,Train,1.05,Train,3,At-Risk Low Engagement Customers
10401,0.0034992243,Train,30.855,Train,3,At-Risk Low Engagement Customers
14659,5.9584643e-05,Train,391.29,Test,0,Mid-Tier Active Customers
14659,5.9584643e-05,Train,391.29,Test,0,Mid-Tier Active Customers
14659,5.9584643e-05,Train,391.11,Test,0,Mid-Tier Active Customers
14659,5.9584643e-05,Train,391.11,Test,0,Mid-Tier Active Customers
10360,8.294664e-05,Train,11230.885,Train,1,High-Revenue Enterprise Customers
13223,8.037445e-05,Train,14137.29,Test,1,High-Revenue Enterprise Customers
14046,0.0030593828,Train,23386.595,Train,2,High-Value Growth Customers
13772,5.1799747e-05,Train,898.04,Test,0,Mid-Tier Active Customers
13566,0.00050532987,Train,10459.5,Test,1,High-Revenue Enterprise Customers
10218,4.4602148e-05,Train,12213.615,Train,2,High-Value Growth Customers
10490,5.205929e-05,Train,53.485,Train,0,Mid-Tier Active Customers
12887,0.00014252003,Train,30038.845,Test,2,High-Value Growth Customers
14896,0.0007467374,Train,1528.605,Train,3,At-Risk Low Engagement Customers
12205,0.00027136487,Train,588.76,Train,3,At-Risk Low Engagement Customers
11233,0.0001470043,Train,12279.945,Test,2,High-Value Growth Customers
11962,0.9993631,Train,16.755,Train,3,At-Risk Low Engagement Customers
11962,0.9993631,Train,16.755,Train,3,At-Risk Low Engagement Customers
11962,0.9993631,Train,16.755,Train,3,At-Risk Low Engagement Customers
11962,0.9993631,Train,16.755,Train,3,At-Risk Low Engagement Customers
11982,0.99871576,Train,13.165,Train,3,At-Risk Low Engagement Customers
11982,0.99871576,Train,13.165,Train,3,At-Risk Low Engagement Customers
11982,0.99871576,Train,13.165,Test,3,At-Risk Low Engagement Customers
11982,0.99871576,Train,13.165,Test,3,At-Risk Low Engagement Customers
13331,0.00036117094,Train,986.075,Train,0,Mid-Tier Active Customers
10812,9.910584e-05,Train,27700.3,Train,2,High-Value Growth Customers
12698,9.032447e-05,Train,16101.555,Train,2,High-Value Growth Customers
13431,0.99984765,Train,676.595,Test,1,High-Revenue Enterprise Customers
11075,7.019507e-05,Train,5731.36,Train,1,High-Revenue Enterprise Customers
14124,0.9995542,Train,100.625,Train,3,At-Risk Low Engagement Customers
11838,0.0008375284,Train,65.665,Train,3,At-Risk Low Engagement Customers
13914,0.00015003985,Train,2112.755,Test,3,At-Risk Low Engagement Customers
12986,0.00027248176,Train,4643.48,Test,2,High-Value Growth Customers
11325,0.0005910931,Train,433.18,Train,3,At-Risk Low Engagement Customers
14430,6.505621e-05,Train,12649.795,Train,2,High-Value Growth Customers
13416,7.347683e-05,Train,17285.325,Train,2,High-Value Growth Customers
10443,4.5396308e-05,Train,6453.47,Train,1,High-Revenue Enterprise Customers
10095,0.006478705,Train,6.975,Train,3,At-Risk Low Engagement Customers
13540,0.99402493,Train,0.065,Train,3,At-Risk Low Engagement Customers
14337,0.0001246719,Train,25772.085,Train,2,High-Value Growth Customers
10321,0.9994696,Train,414.2,Train,1,High-Revenue Enterprise Customers
11930,0.0005550174,Train,69.22,Train,3,At-Risk Low Engagement Customers
11585,0.0010363346,Train,9481.91,Train,1,High-Revenue Enterprise Customers
14917,0.00013066136,Train,671.255,Train,0,Mid-Tier Active Customers
11162,0.00010595395,Train,12560.605,Test,1,High-Revenue Enterprise Customers
10460,0.0001744445,Train,11792.385,Train,1,High-Revenue Enterprise Customers
10179,3.5808876e-05,Train,2579.235,Train,0,Mid-Tier Active Customers
11015,0.0007592324,Train,1986.115,Test,3,At-Risk Low Engagement Customers
11798,0.00028393778,Train,3716.07,Train,2,High-Value Growth Customers
11627,0.0008877233,Train,154.075,Train,3,At-Risk Low Engagement Customers
11627,0.0008877233,Train,154.075,Train,3,At-Risk Low Engagement Customers
11627,0.0008877233,Train,154.075,Train,3,At-Risk Low Engagement Customers
11627,0.0008877233,Train,154.075,Train,3,At-Risk Low Engagement Customers
14496,0.0002840615,Train,1351.85,Train,3,At-Risk Low Engagement Customers
13070,0.0002633237,Train,33.71,Train,3,At-Risk Low Engagement Customers
11071,0.0001701689,Train,112.33,Train,0,Mid-Tier Active Customers
13019,0.001652985,Train,1397.205,Train,3,At-Risk Low Engagement Customers
11002,0.00095340324,Train,2279.92,Train,3,At-Risk Low Engagement Customers
11414,5.369335e-05,Train,1529.48,Train,0,Mid-Tier Active Customers
12791,0.00016958902,Train,96.69,Train,0,Mid-Tier Active Customers
12791,0.00016958902,Train,96.69,Train,0,Mid-Tier Active Customers
12791,0.00016958902,Train,96.69,Train,0,Mid-Tier Active Customers
12791,0.00016958902,Train,96.69,Train,0,Mid-Tier Active Customers
12997,3.7446094e-05,Train,5907.65,Train,1,High-Revenue Enterprise Customers
10448,5.7604826e-05,Train,9260.575,Train,1,High-Revenue Enterprise Customers
13726,0.00021705379,Train,298.51,Train,0,Mid-Tier Active Customers
10532,0.0007436203,Train,7.13,Train,0,Mid-Tier Active Customers
10815,2.2592665e-05,Train,2333.72,Train,2,High-Value Growth Customers
14167,7.420718e-05,Train,4030.12,Train,2,High-Value Growth Customers
13401,6.445647e-05,Train,6265.37,Train,2,High-Value Growth Customers
10497,0.0075847963,Train,212.15,Train,3,At-Risk Low Engagement Customers
12245,0.00021996826,Train,3540.175,Test,3,At-Risk Low Engagement Customers
12771,6.445401e-05,Train,22366.4,Train,2,High-Value Growth Customers
11948,0.00026378754,Train,112.84,Test,0,Mid-Tier Active Customers
12303,0.99985933,Train,7.725,Train,3,At-Risk Low Engagement Customers
11037,0.0013315876,Train,26.095,Train,3,At-Risk Low Engagement Customers
11967,0.0001249199,Train,11888.63,Test,1,High-Revenue Enterprise Customers
14195,6.197043e-05,Train,28100.055,Train,2,High-Value Growth Customers
13299,0.9992963,Train,129.685,Train,3,At-Risk Low Engagement Customers
