Customer_ID,Churn_Probability,Dataset
14123,0.00020388466,Train
14582,4.1164123e-05,Train
12594,9.622263e-05,Train
10785,0.94825447,Train
13536,0.00026835693,Train
11736,7.9902406e-05,Train
12402,0.0004154999,Train
10871,3.311015e-05,Train
13247,0.00051839266,Train
10336,5.3520973e-05,Train
13900,3.1007887e-05,Train
14744,5.0504223e-05,Train
14424,0.0002633814,Train
14282,0.9959335,Train
10447,0.0005857342,Train
13826,0.00022497705,Train
11160,3.9604736e-05,Train
11949,0.00015519073,Train
10348,0.00010855249,Train
13211,0.0063147657,Train
12779,3.877527e-05,Train
10224,0.9921983,Train
10923,0.00069545343,Train
13396,0.94389814,Train
12759,0.00012208073,Train
10506,0.00041286755,Train
12833,0.0020118216,Train
12025,0.0020034744,Train
11055,6.24612e-05,Train
11021,0.00013427141,Train
12298,6.3006075e-05,Train
11784,0.00015102826,Train
13594,6.0252307e-05,Train
14079,0.00019384388,Train
12881,6.705521e-05,Train
10350,0.004359473,Train
13413,0.9982736,Train
13159,0.0020704977,Train
14586,0.00029458365,Train
12336,0.005486503,Train
13339,0.00015006274,Train
11083,0.00013367597,Train
10093,0.0053703776,Train
11190,0.9882096,Train
10208,0.00012132177,Train
14336,7.991734e-05,Train
12136,0.99037486,Train
12468,0.0001719366,Train
10600,7.785967e-05,Train
12678,7.82042e-05,Train
11579,0.998016,Train
14700,0.0023879374,Train
12806,0.00013601247,Train
10597,0.00019960615,Train
12071,5.9399637e-05,Train
14798,0.00015658127,Train
12247,2.4878744e-05,Train
10709,0.00029301504,Train
12250,0.9985739,Train
12004,0.0001632275,Train
13895,0.00089063525,Train
10274,0.00018773996,Train
14318,6.583601e-05,Train
10816,0.0003019578,Train
10831,5.9880163e-05,Train
12712,0.00049117306,Train
14112,0.00025755394,Train
11846,0.00036589528,Train
11030,0.0015705806,Train
10129,9.6721145e-05,Train
12561,0.9952468,Train
11110,3.4025466e-05,Train
11236,0.0001361077,Train
10639,0.00010990066,Train
12721,0.0042627295,Train
10518,0.0013212764,Train
14484,3.603906e-05,Train
12686,7.020404e-05,Train
10233,0.00018045008,Train
13380,0.00023983615,Train
12392,0.0001530528,Train
14732,8.190636e-05,Train
10039,0.0008294161,Train
11681,9.709291e-05,Train
11085,0.00011243473,Train
14611,6.47236e-05,Train
12270,0.0001316324,Train
10610,0.010172807,Train
14932,6.0494865e-05,Train
10220,0.0008351611,Train
14765,6.125515e-05,Train
10147,0.97339654,Train
13088,0.99960774,Train
14490,0.01020863,Train
13851,0.00018097303,Train
10289,0.99906355,Train
12710,5.398431e-05,Train
13619,0.0003185211,Train
14285,0.00086614396,Train
14747,0.0003108315,Train
10885,5.66999e-05,Train
14051,0.9995498,Train
11330,0.009116243,Train
11039,0.00029663905,Train
11249,0.996585,Train
11351,6.4547254e-05,Train
10148,6.390497e-05,Train
10806,7.995881e-05,Train
10409,0.000312131,Train
13096,0.0004718427,Train
14382,0.0021882993,Train
12925,0.00017264133,Train
12328,2.8248378e-05,Train
11494,3.6701473e-05,Train
14606,0.0010564885,Train
11534,0.9980868,Train
10717,0.00012210541,Train
12282,0.000121772624,Train
11142,0.9995214,Train
14856,0.00014118581,Train
10429,9.46277e-05,Train
14709,0.00013623781,Train
12124,7.654996e-05,Train
14513,0.0003759805,Train
10100,0.002111392,Train
12462,0.99878603,Train
14394,0.00011749079,Train
12791,0.00016958902,Train
14689,5.0920513e-05,Train
12156,0.0013227062,Train
10482,9.813234e-05,Train
11586,0.001121114,Train
13443,8.398074e-05,Train
13863,0.0002563706,Train
12342,0.00010407678,Train
14839,0.00016907541,Train
10316,5.9553346e-05,Train
12906,0.9980691,Train
11016,0.00010020112,Train
14841,2.212586e-05,Train
13314,6.1195075e-05,Train
14289,0.00014271177,Train
11383,0.017101236,Train
12702,0.00054179906,Train
13866,0.00033943524,Train
11503,0.9937038,Train
10115,0.00018153645,Train
12832,0.9916094,Train
10524,8.899848e-05,Train
10251,5.9016995e-05,Train
13907,0.00011682574,Train
14968,0.0005991406,Train
11600,8.264283e-05,Train
10065,7.5941905e-05,Train
13800,8.964138e-05,Train
11077,0.0017985343,Train
11871,0.99532855,Train
14769,0.0001439662,Train
12367,6.9039226e-05,Train
10790,0.0026315765,Train
11989,0.00011436662,Train
10514,0.00013319706,Train
13502,0.00011004024,Train
10913,0.0041480516,Train
11137,0.0014292037,Train
11092,0.00015755957,Train
10692,0.00028227805,Train
12011,8.0193466e-05,Train
10320,0.97966915,Train
12355,0.00024576095,Train
13273,0.00094337383,Train
10705,0.0001672598,Train
14335,0.9975662,Train
14714,8.145716e-05,Train
14207,4.041053e-05,Train
11516,0.0004623234,Train
11134,1.9344969e-05,Train
11147,4.0593455e-05,Train
12375,0.99451387,Train
13711,7.533595e-05,Train
13530,0.99944407,Train
14241,0.00028826052,Train
13144,0.00010134899,Train
13902,0.0018899874,Train
12242,0.00034529762,Train
11588,5.043189e-05,Train
12536,2.5464582e-05,Train
10438,0.00055849296,Train
11544,7.720705e-05,Train
11986,0.00022612046,Train
10530,0.0003497322,Train
11802,0.9817463,Train
10240,0.0010232955,Train
12395,0.0005003623,Train
10074,3.6046244e-05,Train
12471,0.9775519,Train
10398,0.00012395463,Train
11407,7.435494e-05,Train
11185,9.2425624e-05,Train
13574,4.2157262e-05,Train
14072,6.423802e-05,Train
14041,0.00012625661,Train
11528,0.00011571028,Train
11500,0.0001213228,Train
14121,8.140444e-05,Train
13916,0.00023759724,Train
13775,4.1918815e-05,Train
10410,5.4523207e-05,Train
10250,0.00073447806,Train
11447,9.959792e-05,Train
13451,0.00013628589,Train
10795,0.0030296894,Train
11333,0.0050616143,Train
13425,0.00011706281,Train
10069,0.00014249326,Train
14252,7.9721955e-05,Train
10848,4.2388456e-05,Train
14749,4.829795e-05,Train
13592,0.00028001363,Train
10788,0.000312578,Train
14358,0.9998846,Train
13074,0.000691703,Train
12888,4.0541654e-05,Train
12113,6.088999e-05,Train
12515,0.0014128919,Train
13245,5.7845937e-05,Train
11033,7.51552e-05,Train
14864,0.0002072735,Train
10106,8.320442e-05,Train
10948,0.00011225787,Train
13705,0.000112069305,Train
14047,0.98840314,Train
12542,8.986913e-05,Train
12316,4.2110692e-05,Train
12548,9.857802e-05,Train
13428,0.00022005301,Train
11521,2.6014106e-05,Train
10983,0.9861113,Train
13923,0.00046252925,Train
13238,2.3812885e-05,Train
10231,0.000267604,Train
12371,9.2582115e-05,Train
10042,0.0002955367,Train
10545,8.193691e-05,Train
11111,5.7953494e-05,Train
10440,9.977663e-05,Train
12672,0.99600166,Train
14045,0.035206795,Train
10075,0.00028945407,Train
10341,0.00014115768,Train
11819,0.00011679766,Train
11366,0.0012741133,Train
12037,5.8780646e-05,Train
11154,8.384503e-05,Train
14602,7.062694e-05,Train
14048,0.00016540971,Train
10175,8.3534425e-05,Train
14745,0.0001523722,Train
13853,0.9987942,Train
10878,0.0031495881,Train
11717,0.9972488,Train
14364,9.94677e-05,Train
14788,0.00031261402,Train
10054,0.00031053767,Train
14717,0.00016741137,Train
14668,0.0049570845,Train
10570,0.99979216,Train
13015,0.0002360217,Train
12498,0.00134222,Train
14687,0.00043582433,Train
12035,0.00011193996,Train
13985,0.9996439,Train
11888,5.9964044e-05,Train
11240,7.81907e-05,Train
11970,0.9997888,Train
14465,4.718206e-05,Train
14362,0.9978927,Train
11000,7.078904e-05,Train
12962,0.0004863212,Train
13549,5.271749e-05,Train
13978,8.481468e-05,Train
12674,0.99937683,Train
12106,0.00011581239,Train
10648,0.00011335397,Train
10009,0.00019556933,Train
14135,0.00020267889,Train
14498,8.9946036e-05,Train
13679,8.964556e-05,Train
11060,7.598478e-05,Train
13357,0.00015872609,Train
13374,5.64338e-05,Train
11553,0.012927261,Train
10401,0.0034992243,Train
14659,5.9584643e-05,Train
10360,8.294664e-05,Train
13223,8.037445e-05,Train
14046,0.0030593828,Train
13772,5.1799747e-05,Train
13566,0.00050532987,Train
10218,4.4602148e-05,Train
10490,5.205929e-05,Train
12887,0.00014252003,Train
14896,0.0007467374,Train
12205,0.00027136487,Train
11233,0.0001470043,Train
11962,0.9993631,Train
11982,0.99871576,Train
13331,0.00036117094,Train
10812,9.910584e-05,Train
12698,9.032447e-05,Train
13431,0.99984765,Train
11075,7.019507e-05,Train
14124,0.9995542,Train
11838,0.0008375284,Train
13914,0.00015003985,Train
12986,0.00027248176,Train
11325,0.0005910931,Train
14430,6.505621e-05,Train
13416,7.347683e-05,Train
10443,4.5396308e-05,Train
10095,0.006478705,Train
13540,0.99402493,Train
14337,0.0001246719,Train
10321,0.9994696,Train
11930,0.0005550174,Train
11585,0.0010363346,Train
14917,0.00013066136,Train
11162,0.00010595395,Train
10460,0.0001744445,Train
10179,3.5808876e-05,Train
11015,0.0007592324,Train
11798,0.00028393778,Train
11627,0.0008877233,Train
14496,0.0002840615,Train
13070,0.0002633237,Train
11071,0.0001701689,Train
13019,0.001652985,Train
11002,0.00095340324,Train
11414,5.369335e-05,Train
12791,0.00016958902,Train
12997,3.7446094e-05,Train
10448,5.7604826e-05,Train
13726,0.00021705379,Train
10532,0.0007436203,Train
10815,2.2592665e-05,Train
14167,7.420718e-05,Train
13401,6.445647e-05,Train
10497,0.0075847963,Train
12245,0.00021996826,Train
12771,6.445401e-05,Train
11948,0.00026378754,Train
12303,0.99985933,Train
11037,0.0013315876,Train
11967,0.0001249199,Train
14195,6.197043e-05,Train
13299,0.9992963,Train
13346,5.4698237e-05,Train
13415,0.00020133043,Train
13892,0.000121975536,Train
10603,0.001110916,Train
14218,0.00018234122,Train
10957,0.00034047317,Train
12983,4.2924843e-05,Train
13393,0.00015398879,Train
11613,4.453737e-05,Train
12834,0.0008029451,Train
12397,0.00013817936,Train
14254,0.00014785636,Train
10222,0.00026349042,Train
14023,0.993568,Train
13804,4.305127e-05,Train
10513,0.00018019904,Train
14757,0.0022406187,Train
11191,0.0010296833,Train
11700,0.9987715,Train
10007,6.133284e-05,Train
10564,0.000102233054,Train
11573,8.595449e-05,Train
10706,9.783242e-05,Train
10995,7.769976e-05,Train
10743,8.4655985e-05,Train
13602,5.314507e-05,Train
11006,0.004414971,Train
13614,8.005089e-05,Train
13593,0.00018615635,Train
14459,7.909956e-05,Train
13152,4.6474088e-05,Train
10155,6.8765694e-05,Train
14902,2.86663e-05,Train
12206,0.99648166,Train
10187,0.99957865,Train
13694,0.00014286127,Train
12274,0.00050911575,Train
10159,6.342323e-05,Train
12414,0.99861705,Train
13899,6.873029e-05,Train
13554,0.0004190353,Train
10285,4.7254827e-05,Train
13881,0.000350467,Train
14146,6.572479e-05,Train
10832,6.955592e-05,Train
12161,0.00047209422,Train
12202,7.471309e-05,Train
14303,0.0006954034,Train
10588,0.0018393672,Train
13348,8.072933e-05,Train
12954,9.6160715e-05,Train
13059,0.0012500077,Train
11481,0.0041681733,Train
14219,8.011367e-05,Train
10673,8.557803e-05,Train
11849,0.9925753,Train
12961,9.1100395e-05,Train
14873,0.0006304742,Train
13332,4.616132e-05,Train
12866,0.000112872156,Train
13079,0.00011805443,Train
11764,4.8252878e-05,Train
14229,7.610327e-05,Train
10213,0.00012933636,Train
10866,0.00031439422,Train
11711,0.00013304537,Train
10238,3.859325e-05,Train
10428,3.8106085e-05,Train
10063,0.00011240643,Train
10006,0.00096321193,Train
14697,3.683296e-05,Train
12043,8.601788e-05,Train
11290,0.002154884,Train
13505,0.0008085523,Train
14552,0.0006221742,Train
10796,0.00012077224,Train
13723,0.99914837,Train
13741,0.00020880342,Train
11907,0.9976138,Train
12313,0.9846554,Train
10125,0.00014793873,Train
11508,0.00016265636,Train
10876,0.0007019877,Train
11767,0.00019267047,Train
13322,0.0012808272,Train
13733,0.00013423583,Train
12600,0.9998492,Train
11273,0.9978046,Train
11433,6.628675e-05,Train
13478,0.0015069168,Train
10254,6.9445705e-05,Train
14724,0.00016036697,Train
12166,0.00017394306,Train
13226,0.00013582195,Train
11318,0.0001753701,Train
11453,9.662859e-05,Train
12353,7.6789256e-05,Train
12977,0.002323084,Train
13970,0.00014088162,Train
11346,8.92749e-05,Train
12707,0.00041733566,Train
12837,0.00028625006,Train
10247,5.5848483e-05,Train
13002,0.959733,Train
14235,0.000116463794,Train
11589,3.2757514e-05,Train
11175,0.0008456204,Train
11593,0.00049887766,Train
10314,0.00079742074,Train
12868,0.99860483,Train
14663,0.000142377,Train
14825,0.00012757804,Train
10902,0.00013629718,Train
13017,0.0019678615,Train
11840,0.006047129,Train
11649,0.00031499664,Train
13390,0.0001329567,Train
10061,9.656954e-05,Train
11726,9.187694e-05,Train
10368,0.0004231544,Train
13728,0.005646466,Train
13652,0.9994018,Train
13320,0.9937418,Train
14365,6.774395e-05,Train
12950,0.00041420374,Train
12423,0.00019932352,Train
13488,6.071825e-05,Train
11934,0.00075576204,Train
12345,0.0005340776,Train
14449,0.0042750835,Train
14792,6.038e-05,Train
14834,0.0003072564,Train
14340,0.00036970238,Train
11417,6.682228e-05,Train
13662,5.0529903e-05,Train
12891,0.00027072735,Train
10737,3.3984703e-05,Train
10586,9.828695e-05,Train
10763,0.00012377734,Train
11431,0.00067019305,Train
13270,6.359298e-05,Train
10707,0.03578544,Train
10623,8.9700545e-05,Train
10936,5.2500156e-05,Train
11639,0.003918336,Train
14683,0.0001328813,Train
11572,0.0008585001,Train
10887,0.0008650647,Train
14369,6.862138e-05,Train
14357,0.00011930459,Train
11321,0.9926755,Train
14370,0.014367816,Train
11168,0.00015126375,Train
10186,0.0002190948,Train
14118,0.00024270004,Train
11806,8.9954694e-05,Train
10077,0.00012898364,Train
11880,0.00010385074,Train
12438,7.178753e-05,Train
14338,8.747613e-05,Train
11178,0.00025980023,Train
13507,0.99582314,Train
11557,0.00023216273,Train
11308,0.0001673737,Train
13267,0.00051360583,Train
12522,0.00059649505,Train
13716,6.434451e-05,Train
11604,6.0480845e-05,Train
13730,0.00015636403,Train
14733,0.9901378,Train
10452,4.632347e-05,Train
14331,6.8425805e-05,Train
13164,6.093954e-05,Train
14467,3.1473053e-05,Train
12067,0.99984145,Train
13832,6.676763e-05,Train
12831,2.5814152e-05,Train
11244,0.00017191248,Train
10937,0.00081695564,Train
10537,0.9991566,Train
10949,9.7061806e-05,Train
11167,7.617828e-05,Train
10351,0.00013723996,Train
12424,3.0937943e-05,Train
10642,8.095382e-05,Train
12764,0.00017221189,Train
13882,0.0007303474,Train
11098,0.0002824264,Train
11984,0.00029476962,Train
13569,0.00040283665,Train
12500,0.999468,Train
14178,0.00012932526,Train
11576,0.00022700636,Train
14807,0.005999019,Train
10980,3.156401e-05,Train
12260,0.9987478,Train
14541,0.0002092375,Train
11580,6.723398e-05,Train
13212,8.837848e-05,Train
10086,0.00018647185,Train
11836,5.907432e-05,Train
10112,0.0010456737,Train
14042,0.000116670875,Train
14715,0.00018684242,Train
10691,0.00023320544,Train
11046,0.0005909129,Train
11592,0.0001568163,Train
14093,0.00017298853,Train
10823,6.478659e-05,Train
12918,0.000100667334,Train
13257,8.190839e-05,Train
14056,8.625444e-05,Train
14570,4.267151e-05,Train
13001,0.00044290486,Train
11493,0.0008398523,Train
10149,0.015670745,Train
12733,5.8916678e-05,Train
11133,6.162286e-05,Train
10143,0.00023268418,Train
12474,0.00055728777,Train
10700,5.5173343e-05,Train
12362,0.0012680588,Train
14594,0.00019517216,Train
14569,0.00010366356,Train
10118,0.00024892308,Train
14030,8.158076e-05,Train
13090,0.00015853655,Train
13771,0.00014039654,Train
10607,0.00010943091,Train
10747,0.9996517,Train
14109,0.99974424,Train
14942,0.0007058635,Train
13336,0.0071821944,Train
11284,0.00010379392,Train
10549,0.00010671951,Train
10326,0.00017820027,Train
12038,0.0002192095,Train
12176,0.0001217797,Train
14538,0.0020460044,Train
10144,0.00022560319,Train
14089,0.0023924615,Train
11536,0.010570254,Train
12662,0.006112999,Train
14964,6.65397e-05,Train
10736,7.8236124e-05,Train
14415,0.00023911029,Train
12743,0.00017307284,Train
11262,0.98679686,Train
10842,0.0013214345,Train
11471,6.031491e-05,Train
14110,0.00020934467,Train
14118,0.00024270004,Train
12912,6.095355e-05,Train
12796,8.0727405e-05,Train
14988,0.00013174492,Train
10057,0.99952245,Train
14910,0.0001557073,Train
10836,9.714532e-05,Train
13715,0.000105781124,Train
12279,0.9996147,Train
10244,0.011301844,Train
11323,3.3040724e-05,Train
12237,9.821341e-05,Train
11527,0.9942715,Train
12251,0.9996822,Train
13862,5.769356e-05,Train
14471,0.9963444,Train
12433,0.0014965622,Train
10839,0.9991566,Train
14244,0.9627134,Train
10425,0.9986952,Train
13561,0.00018319285,Train
11044,0.0001704188,Train
10395,3.2794396e-05,Train
13310,0.00010827337,Train
11201,2.373614e-05,Train
14613,0.00042036056,Train
13590,0.00013355786,Train
10654,0.00012806179,Train
13081,3.8022234e-05,Train
11445,5.8075486e-05,Train
12627,0.00018283374,Train
10249,0.99953985,Train
12152,0.96807957,Train
12030,0.95362324,Train
10001,0.00035962125,Train
11978,0.0010778932,Train
13065,0.015975881,Train
14875,0.00020145948,Train
12070,0.00094765786,Train
11911,7.4410906e-05,Train
12752,5.1070878e-05,Train
12233,0.002120849,Train
12400,0.002323115,Train
14323,0.0023388336,Train
13141,0.99847406,Train
10426,7.396951e-05,Train
14189,0.0042499937,Train
13105,0.99690104,Train
10602,7.592995e-05,Train
13839,8.457304e-05,Train
10727,5.967062e-05,Train
10036,8.9865105e-05,Train
10173,0.00018236451,Train
14126,6.9507725e-05,Train
10741,6.784597e-05,Train
12241,8.002136e-05,Train
11385,0.00012010097,Train
12061,0.0003671269,Train
13498,5.015659e-05,Train
14609,8.205653e-05,Train
13032,5.974481e-05,Train
11462,0.0005537703,Train
14526,6.355867e-05,Train
12028,0.0005425277,Train
13430,0.00010836333,Train
13288,0.9870064,Train
12267,0.0005974396,Train
13004,0.001095018,Train
14953,5.2741925e-05,Train
10266,0.00018311811,Train
12314,4.3425793e-05,Train
13749,0.00023018583,Train
10181,0.00067890214,Train
12933,0.00010218081,Train
14162,7.763555e-05,Train
14860,9.026472e-05,Train
14378,3.3165325e-05,Train
14622,0.000101825106,Train
11065,0.99906117,Train
10132,0.99880755,Train
12197,9.4035626e-05,Train
14011,8.530346e-05,Train
12046,0.00010739656,Train
10304,0.00069267664,Train
10414,0.00011340165,Train
11038,0.00017171622,Train
10841,8.978724e-05,Train
11423,0.9992785,Train
10553,0.0001629956,Train
10294,0.00013241355,Train
14356,0.9993839,Train
14539,7.825537e-05,Train
12036,0.0002563144,Train
14954,0.00016089692,Train
12554,0.00011631729,Train
10589,0.00024866167,Train
14413,0.0008005366,Train
12024,0.0011375059,Train
12984,0.00012103877,Train
12117,0.0003563603,Train
10008,0.0014217794,Train
12374,5.7633126e-05,Train
12013,5.5533026e-05,Train
13925,0.0002784931,Train
14004,6.9722475e-05,Train
11317,0.0002543176,Train
12589,0.00054337876,Train
11361,0.0015531087,Train
12279,0.9996147,Train
14802,0.0004549213,Train
14998,0.999724,Train
13127,0.00031715693,Train
12310,0.00013333341,Train
10824,0.00016008249,Train
14171,0.00050641963,Train
11088,0.0005454687,Train
10830,0.00013055612,Train
12491,0.00011620987,Train
13095,0.0001317953,Train
12874,0.0009715159,Train
14036,0.9980147,Train
11564,3.6390946e-05,Train
14326,0.000102359176,Train
13734,0.0002988723,Train
13950,2.981895e-05,Train
11874,0.00048451297,Train
13482,0.99606496,Train
14350,0.00037825064,Train
14675,0.00056762213,Train
12330,0.00094752514,Train
13773,0.00013583439,Train
11758,0.00015691905,Train
11886,0.000661981,Train
13617,0.99787617,Train
11916,0.00012477003,Train
14699,0.9997218,Train
13240,0.999816,Train
12284,0.0002312208,Train
14824,3.946964e-05,Train
12215,0.00016741137,Train
11302,2.6779444e-05,Train
12060,5.640416e-05,Train
11703,0.9934794,Train
14853,8.132661e-05,Train
13967,0.99957293,Train
12272,0.00020260662,Train
10025,6.7741305e-05,Train
10762,4.1307696e-05,Train
13308,8.5530875e-05,Train
11925,5.2371746e-05,Train
14101,0.00010602581,Train
13844,5.783717e-05,Train
12920,6.082058e-05,Train
14137,0.00012269354,Train
13022,3.87269e-05,Train
11827,0.99993634,Train
13373,0.0025205393,Train
11114,0.00038790965,Train
10511,5.724958e-05,Train
11013,0.99898916,Train
11280,0.00013766356,Train
10277,0.000138339,Train
14810,4.4057782e-05,Train
10776,7.305616e-05,Train
12613,0.00022980363,Train
11100,0.00010987594,Train
12757,5.2867006e-05,Train
14959,0.00043091204,Train
14574,0.99588615,Train
13806,6.883517e-05,Train
13316,0.0010687048,Train
14635,0.000110635854,Train
10860,0.0020078553,Train
13788,0.00013494708,Train
10454,4.638633e-05,Train
12341,8.143851e-05,Train
12032,0.020606466,Train
13414,0.00016046791,Train
11680,0.9930021,Train
10167,0.00034029875,Train
10453,0.0024002176,Train
12910,0.0007330693,Train
10392,5.5484485e-05,Train
13932,0.00073205563,Train
10319,8.175045e-05,Train
14688,0.9974896,Train
11935,0.00027571802,Train
11113,0.00042359068,Train
13958,0.00093078596,Train
14500,0.00016560445,Train
12293,7.630406e-05,Train
14482,0.00013077317,Train
10713,5.263641e-05,Train
13808,0.00013007782,Train
13645,0.00013217816,Train
14208,7.640877e-05,Train
14540,0.0042840363,Train
12708,8.666907e-05,Train
10463,5.1563035e-05,Train
13335,0.004904433,Train
14197,6.9798785e-05,Train
10821,0.00013849516,Train
13120,9.864178e-05,Train
14674,0.000113856404,Train
13610,7.930552e-05,Train
12785,0.0002408598,Train
14264,0.00031330626,Train
11087,0.00036703332,Train
14009,5.2545136e-05,Train
11283,0.999258,Train
11548,7.303951e-05,Train
12485,0.0001541845,Train
10732,3.897483e-05,Train
13343,1.7295995e-05,Train
10651,0.0017658082,Train
10299,0.00012771071,Train
12425,0.00934295,Train
11843,0.0009967388,Train
10864,5.043881e-05,Train
10915,4.08494e-05,Train
14860,9.026472e-05,Train
12408,3.201104e-05,Train
11732,6.26855e-05,Train
10759,0.00030510625,Train
13508,0.992094,Train
14073,0.00029798914,Train
11801,9.9385594e-05,Train
14604,6.765577e-05,Train
10772,4.3171232e-05,Train
13024,0.00031374983,Train
10379,0.00032946098,Train
12660,6.285754e-05,Train
14062,0.00012315091,Train
11885,0.967894,Train
10210,0.00012241634,Train
14555,0.00010852807,Train
13446,0.00070479,Train
11174,0.00011773055,Train
12162,6.199579e-05,Train
14809,0.0002444588,Train
12155,7.724644e-05,Train
13656,3.1742136e-05,Train
11060,7.598478e-05,Train
11336,0.000100163765,Train
14138,0.00018990111,Train
11181,0.000100128054,Train
13905,0.0053876103,Train
12040,0.00011236163,Train
10449,0.00013625313,Train
14969,0.00010538443,Train
14481,0.9991849,Train
12738,8.982355e-05,Train
10345,0.0001315087,Train
14141,0.0025159698,Train
14259,0.00019603941,Train
13005,0.00014390225,Train
11430,0.00091217255,Train
13203,0.0005882507,Train
11687,0.00034639705,Train
11192,0.9992059,Train
14435,7.459292e-05,Train
14912,0.0063426527,Train
12200,0.00020398384,Train
14081,0.003725919,Train
12492,0.01171351,Train
14908,0.00014271477,Train
10150,0.00018495643,Train
14639,3.376568e-05,Train
10370,7.8780766e-05,Train
14260,5.4784734e-05,Train
10932,0.004687715,Train
14756,0.0006728749,Train
13457,9.0929076e-05,Train
14840,5.1613064e-05,Train
12370,0.0015849448,Train
13033,4.4273555e-05,Train
11012,0.0021204192,Train
11929,0.003811297,Train
14558,0.00012919215,Train
11198,0.00032738666,Train
11195,0.00011407059,Train
12157,0.00025064038,Train
13981,6.906379e-05,Train
12057,0.0005102027,Train
12610,0.0011165353,Train
13132,0.0092317,Train
13641,0.0012283009,Train
14997,0.000197375,Train
13210,0.00014038505,Train
12064,8.7260516e-05,Train
13185,0.00017057912,Train
13570,0.0002069962,Train
14312,0.00026578645,Train
11466,0.0013349246,Train
13810,8.736851e-05,Train
12041,0.00016068901,Train
12629,5.9716895e-05,Train
14770,0.00011120045,Train
13169,3.8508475e-05,Train
13272,8.229687e-05,Train
13031,5.970312e-05,Train
13757,0.0001402122,Train
12477,0.00015096735,Train
10921,0.00017481032,Train
14577,0.00043878757,Train
10133,3.712955e-05,Train
14645,0.00061352336,Train
13778,7.642319e-05,Train
11371,5.833108e-05,Train
13026,7.462323e-05,Train
12816,0.002847324,Train
11305,0.007235743,Train
12111,0.00075728144,Train
10877,0.9967834,Train
13929,8.289951e-05,Train
10060,9.731601e-05,Train
14291,6.856839e-05,Train
10435,5.8692873e-05,Train
13114,7.75353e-05,Train
10750,0.0011875168,Train
13816,0.00065375573,Train
12480,0.9920386,Train
12369,0.9978339,Train
10614,0.0037305842,Train
10458,0.9624588,Train
10501,9.7788106e-05,Train
10646,0.99279696,Train
14549,9.2835566e-05,Train
14608,9.9933364e-05,Train
12140,5.237769e-05,Train
12996,0.00025877875,Train
13368,0.0007701776,Train
14147,0.00014407208,Train
12227,0.0030000585,Train
10103,7.8269404e-05,Train
11207,0.00010328446,Train
11096,0.99989486,Train
14982,8.389101e-05,Train
10590,3.901745e-05,Train
13966,0.00016839163,Train
13230,0.004488404,Train
10888,0.0001500317,Train
11380,0.9998722,Train
12278,0.00021491417,Train
13361,0.00043695746,Train
12459,0.9917182,Train
14859,1.8006325e-05,Train
13742,0.0001343621,Train
10672,3.172044e-05,Train
11676,0.00019706416,Train
12289,0.9987196,Train
14392,0.0015695961,Train
13200,0.00014721586,Train
14153,0.9949115,Train
14441,3.949679e-05,Train
14200,5.7086356e-05,Train
11054,3.9049723e-05,Train
14083,0.00022129925,Train
14068,0.00011154582,Train
10943,0.0005113505,Train
12225,0.00020332633,Train
10909,6.596302e-05,Train
14735,0.9996729,Train
12171,0.00042988962,Train
12094,0.00013441591,Train
11946,9.772388e-05,Train
11776,0.00015499006,Train
12151,0.00013085562,Train
11129,0.00017779971,Train
13007,0.00020971746,Train
12453,0.00012809574,Train
10190,9.070383e-05,Train
10740,0.0004088458,Train
10533,0.0033849156,Train
10145,6.0372633e-05,Train
12581,7.399745e-05,Train
12602,0.00011279039,Train
13497,0.00021433811,Train
12895,8.283297e-05,Train
11297,0.0001960654,Train
13340,0.00077987986,Train
13473,0.00042186637,Train
14879,0.0031432277,Train
10946,9.767451e-05,Train
11449,0.00027821632,Train
11287,0.945993,Train
14399,7.295515e-05,Train
11164,3.5814683e-05,Train
10035,0.00065715023,Train
10111,0.0032703592,Train
13116,0.008306652,Train
13518,5.6053585e-05,Train
13074,0.00067719066,Train
12148,0.99946517,Train
11713,0.00010683335,Train
14451,0.00068095175,Train
11825,5.345003e-05,Train
11638,0.0046623205,Train
14352,7.620632e-05,Train
13291,0.007862054,Train
11248,0.99902844,Train
12951,6.8595866e-05,Train
14915,0.9997558,Train
14016,0.99119276,Train
13528,0.00012418923,Train
12446,0.0002743835,Train
10889,0.00029815963,Train
14920,0.89321625,Train
10212,0.9909078,Train
11558,0.00013306578,Train
13122,0.998825,Train
14685,9.753164e-05,Train
11543,0.0016771826,Train
13432,0.99883646,Train
10543,8.133258e-05,Train
13956,4.7008565e-05,Train
12769,0.00043290397,Train
13736,9.713504e-05,Train
13951,0.00014885211,Train
10450,0.00018660827,Train
14903,6.3163934e-05,Train
14315,8.501987e-05,Train
14722,0.00031805443,Train
13318,0.99678624,Train
14012,6.957105e-05,Train
12196,6.7293e-05,Train
10798,5.1598403e-05,Train
13389,0.0058116056,Train
11815,0.00029554515,Train
11526,0.00034306984,Train
11432,0.00016714324,Train
13344,6.837825e-05,Train
14433,4.9569488e-05,Train
12944,7.648524e-05,Train
11995,0.00024910376,Train
14510,0.99958676,Train
13963,5.1023027e-05,Train
12664,0.039224125,Train
10023,0.00070875627,Train
14025,0.00011452946,Train
14855,5.2314295e-05,Train
10480,0.0016422855,Train
11421,0.00013312075,Train
13578,0.0002574857,Train
13176,0.00012208155,Train
14612,0.008700924,Train
